"Onglet source","Catégorie","Type","Nom officiel (EN)","Prix","Dégâts","Portée","Rechargement","Bulk","Mains","Groupe","Traits","Niveau","Rareté","Livre","Source","Livre / source","Ensemble","Catégorie PF2e","Rareté / accès","Nature","Notes","Bonus CA","Dex max.","Pénalité tests","Pénalité vitesse","Force requise","Dureté","PV","Seuil de rupture (BT)","Prix vérifié AoN","Prix vérifié (pc)","Fiche AoN vérifiée","Nom AoN retenu","Livre AoN","Édition retenue","Niveau AoN","Date vérification"
"Armes étendues","","","Rope Dart","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=630&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","1 gp","100","https://2e.aonprd.com/Weapons.aspx?ID=630&NoRedirect=1","Rope Dart","Treasure Vault pg. 27","legacy","0","2026-09-12"
"Armes étendues","","","Rotary Bow","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=649&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","8 gp","800","https://2e.aonprd.com/Weapons.aspx?ID=649&NoRedirect=1","Rotary Bow","Treasure Vault pg. 31","legacy","0","2026-09-12"
"Armes étendues","","","Sansetsukon","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=631&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","2 gp","200","https://2e.aonprd.com/Weapons.aspx?ID=631&NoRedirect=1","Sansetsukon","Treasure Vault pg. 27","legacy","0","2026-09-12"
"Armes étendues","","","Scizore","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=617&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","9 sp","90","https://2e.aonprd.com/Weapons.aspx?ID=617&NoRedirect=1","Scizore","Treasure Vault pg. 27","legacy","0","2026-09-12"
"Armes étendues","","","Shield Bow","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=650&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","5 gp","500","https://2e.aonprd.com/Weapons.aspx?ID=650&NoRedirect=1","Shield Bow","Treasure Vault pg. 31","legacy","0","2026-09-12"
"Armes étendues","","","Spraysling","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=654&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","1 gp","100","https://2e.aonprd.com/Weapons.aspx?ID=654&NoRedirect=1","Spraysling","Treasure Vault pg. 31","legacy","0","2026-09-12"
"Armes étendues","","","Sukgung","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=651&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","7 gp","700","https://2e.aonprd.com/Weapons.aspx?ID=651&NoRedirect=1","Sukgung","Treasure Vault pg. 31","legacy","1","2026-09-12"
"Armes étendues","","","Taw Launcher","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=658&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=658&NoRedirect=1","Taw Launcher","Treasure Vault pg. 31","legacy","0","2026-09-12"
"Armes étendues","","","Tekko-Kagi","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=632&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","2 sp","20","https://2e.aonprd.com/Weapons.aspx?ID=632&NoRedirect=1","Tekko-Kagi","Treasure Vault pg. 27","legacy","0","2026-09-12"
"Armes étendues","","","Three-Section Naginata","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=643&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","12 gp","1200","https://2e.aonprd.com/Weapons.aspx?ID=643&NoRedirect=1","Three-Section Naginata","Treasure Vault pg. 30","legacy","0","2026-09-12"
"Armes étendues","","","Thunder Sling","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=655&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","5 gp","500","https://2e.aonprd.com/Weapons.aspx?ID=655&NoRedirect=1","Thunder Sling","Treasure Vault pg. 31","legacy","0","2026-09-12"
"Armes étendues","","","Urumi","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=633&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","2 gp","200","https://2e.aonprd.com/Weapons.aspx?ID=633&NoRedirect=1","Urumi","Treasure Vault pg. 30","legacy","0","2026-09-12"
"Armes étendues","","","War Gavel","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=507","War of Immortals","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","2 sp","20","https://2e.aonprd.com/Weapons.aspx?ID=507&NoRedirect=1","War Gavel","War of Immortals pg. 147","remaster_sans_tarif_legacy","0","2026-09-12"
"Armes étendues","","","War Javelin","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=512","War of Immortals","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","1 gp","100","https://2e.aonprd.com/Weapons.aspx?ID=512&NoRedirect=1","War Javelin","War of Immortals pg. 147","remaster_sans_tarif_legacy","0","2026-09-12"
"Armes étendues","","","War Razor","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=618&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","3 sp","30","https://2e.aonprd.com/Weapons.aspx?ID=618&NoRedirect=1","War Razor","Treasure Vault pg. 30","legacy","0","2026-09-12"
"Armes étendues","","","Whipstaff","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=634&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","3 gp","300","https://2e.aonprd.com/Weapons.aspx?ID=634&NoRedirect=1","Whipstaff","Treasure Vault pg. 30","legacy","0","2026-09-12"
"Armes étendues","","","Wrecker","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=663&NoRedirect=1","Treasure Vault","Armes supplémentaires","","","Arme de base non magique","","","","","","","","","","8 gp","800","https://2e.aonprd.com/Weapons.aspx?ID=663&NoRedirect=1","Wrecker (Ranged)","Treasure Vault pg. 31","legacy","0","2026-09-12"
"Armes étendues","","","Air Repeater","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=565&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","5 gp","500","https://2e.aonprd.com/Weapons.aspx?ID=565&NoRedirect=1","Air Repeater","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Arquebus","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=574&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=574&NoRedirect=1","Arquebus","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Axe Musket","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=590&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=590&NoRedirect=1","Axe Musket (Ranged)","Guns & Gears pg. 158","legacy","1","2026-09-12"
"Armes étendues","","","Backpack Ballista","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=173&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","18 gp","1800","https://2e.aonprd.com/Weapons.aspx?ID=173&NoRedirect=1","Backpack Ballista","Guns & Gears pg. 62","legacy","1","2026-09-12"
"Armes étendues","","","Backpack Catapult","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=544&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","20 gp","2000","https://2e.aonprd.com/Weapons.aspx?ID=544&NoRedirect=1","Backpack Catapult","Guns & Gears pg. 63","legacy","0","2026-09-12"
"Armes étendues","","","Bayonet","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=562&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","2 sp","20","https://2e.aonprd.com/Weapons.aspx?ID=562&NoRedirect=1","Bayonet","Guns & Gears pg. 150","legacy","0","2026-09-12"
"Armes étendues","","","Big Boom Gun","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=604&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=604&NoRedirect=1","Big Boom Gun","Guns & Gears pg. 157","legacy","1","2026-09-12"
"Armes étendues","","","Black Powder Knuckle Dusters","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=591&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","8 gp","800","https://2e.aonprd.com/Weapons.aspx?ID=591&NoRedirect=1","Black Powder Knuckle Dusters (Ranged)","Guns & Gears pg. 158","legacy","0","2026-09-12"
"Armes étendues","","","Blunderbuss","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=575&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","8 gp","800","https://2e.aonprd.com/Weapons.aspx?ID=575&NoRedirect=1","Blunderbuss","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Cane Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=592&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","8 gp","800","https://2e.aonprd.com/Weapons.aspx?ID=592&NoRedirect=1","Cane Pistol (Ranged)","Guns & Gears pg. 158","legacy","0","2026-09-12"
"Armes étendues","","","Clan Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=576&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","5 gp","500","https://2e.aonprd.com/Weapons.aspx?ID=576&NoRedirect=1","Clan Pistol","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Coat Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=567&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","6 gp","600","https://2e.aonprd.com/Weapons.aspx?ID=567&NoRedirect=1","Coat Pistol","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Dagger Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=593&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","8 gp","800","https://2e.aonprd.com/Weapons.aspx?ID=593&NoRedirect=1","Dagger Pistol (Ranged)","Guns & Gears pg. 158","legacy","0","2026-09-12"
"Armes étendues","","","Dart Umbrella","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=545&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","1 gp","100","https://2e.aonprd.com/Weapons.aspx?ID=545&NoRedirect=1","Dart Umbrella","Guns & Gears pg. 63","legacy","0","2026-09-12"
"Armes étendues","","","Dawnsilver Tree","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=583&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","9 gp","900","https://2e.aonprd.com/Weapons.aspx?ID=583&NoRedirect=1","Mithral Tree","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Double-Barreled Musket","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=577&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","11 gp","1100","https://2e.aonprd.com/Weapons.aspx?ID=577&NoRedirect=1","Double-Barreled Musket","Guns & Gears pg. 151","legacy","1","2026-09-12"
"Armes étendues","","","Double-Barreled Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=578&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","7 gp","700","https://2e.aonprd.com/Weapons.aspx?ID=578&NoRedirect=1","Double-Barreled Pistol","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Dragon-Mouth Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=579&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","9 gp","900","https://2e.aonprd.com/Weapons.aspx?ID=579&NoRedirect=1","Dragon-Mouth Pistol","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Dueling Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=580&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","12 gp","1200","https://2e.aonprd.com/Weapons.aspx?ID=580&NoRedirect=1","Dueling Pistol","Guns & Gears pg. 151","legacy","1","2026-09-12"
"Armes étendues","","","Dwarven Scattergun","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=586&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=586&NoRedirect=1","Dwarven Scattergun","Guns & Gears pg. 151","legacy","1","2026-09-12"
"Armes étendues","","","Explosive Dogslicer","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=602&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=602&NoRedirect=1","Explosive Dogslicer (Ranged)","Guns & Gears pg. 158","legacy","1","2026-09-12"
"Armes étendues","","","Fire Lance","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=568&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","5 gp","500","https://2e.aonprd.com/Weapons.aspx?ID=568&NoRedirect=1","Fire Lance","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Flingflenser","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=587&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","6 gp","600","https://2e.aonprd.com/Weapons.aspx?ID=587&NoRedirect=1","Flingflenser","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Flintlock Musket","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=569&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","7 gp","700","https://2e.aonprd.com/Weapons.aspx?ID=569&NoRedirect=1","Flintlock Musket","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Flintlock Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=570&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","6 gp","600","https://2e.aonprd.com/Weapons.aspx?ID=570&NoRedirect=1","Flintlock Pistol","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Forked Bipod","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=559&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","3 sp","30","https://2e.aonprd.com/Weapons.aspx?ID=559&NoRedirect=1","Forked Bipod","Guns & Gears pg. 150","legacy","0","2026-09-12"
"Armes étendues","","","Gnome Amalgam Musket","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=594&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=594&NoRedirect=1","Gnome Amalgam Musket (Ranged)","Guns & Gears pg. 158","legacy","1","2026-09-12"
"Armes étendues","","","Gun Sword","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=595&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","13 gp","1300","https://2e.aonprd.com/Weapons.aspx?ID=595&NoRedirect=1","Gun Sword (Ranged)","Guns & Gears pg. 158","legacy","1","2026-09-12"
"Armes étendues","","","Hammer Gun","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=596&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","13 gp","1300","https://2e.aonprd.com/Weapons.aspx?ID=596&NoRedirect=1","Hammer Gun (Ranged)","Guns & Gears pg. 158","legacy","1","2026-09-12"
"Armes étendues","","","Hand Cannon","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=571&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","5 gp","500","https://2e.aonprd.com/Weapons.aspx?ID=571&NoRedirect=1","Hand Cannon","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Harmona Gun","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=581&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=581&NoRedirect=1","Harmona Gun","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Injection Spear","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=546&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","3 gp","300","https://2e.aonprd.com/Weapons.aspx?ID=546&NoRedirect=1","Injection Spear","Guns & Gears pg. 63","legacy","0","2026-09-12"
"Armes étendues","","","Jezail","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=582&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","11 gp","1100","https://2e.aonprd.com/Weapons.aspx?ID=582&NoRedirect=1","Jezail","Guns & Gears pg. 151","legacy","1","2026-09-12"
"Armes étendues","","","Knuckle Duster","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=561&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","3 sp","30","https://2e.aonprd.com/Weapons.aspx?ID=561&NoRedirect=1","Knuckle Duster","Guns & Gears pg. 150","legacy","0","2026-09-12"
"Armes étendues","","","Long Air Repeater","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=572&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","9 gp","900","https://2e.aonprd.com/Weapons.aspx?ID=572&NoRedirect=1","Long Air Repeater","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Mace Multipistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=597&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","13 gp","1300","https://2e.aonprd.com/Weapons.aspx?ID=597&NoRedirect=1","Mace Multipistol (Ranged)","Guns & Gears pg. 158","legacy","0","2026-09-12"
"Armes étendues","","","Pantograph Gauntlet","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=547&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","2 gp","200","https://2e.aonprd.com/Weapons.aspx?ID=547&NoRedirect=1","Pantograph Gauntlet","Guns & Gears pg. 63","legacy","0","2026-09-12"
"Armes étendues","","","Pepperbox","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=584&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","12 gp","1200","https://2e.aonprd.com/Weapons.aspx?ID=584&NoRedirect=1","Pepperbox","Guns & Gears pg. 151","legacy","0","2026-09-12"
"Armes étendues","","","Piercing Wind","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=598&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","15 gp","1500","https://2e.aonprd.com/Weapons.aspx?ID=598&NoRedirect=1","Piercing Wind (Ranged)","Guns & Gears pg. 158","legacy","0","2026-09-12"
"Armes étendues","","","Rapier Pistol","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=599&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=599&NoRedirect=1","Rapier pistol (Ranged)","Guns & Gears pg. 158","legacy","0","2026-09-12"
"Armes étendues","","","Reinforced Stock","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=563&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","2 sp","20","https://2e.aonprd.com/Weapons.aspx?ID=563&NoRedirect=1","Reinforced Stock","Guns & Gears pg. 150","legacy","0","2026-09-12"
"Armes étendues","","","Repeating Crossbow","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=548&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","15 gp","1500","https://2e.aonprd.com/Weapons.aspx?ID=548&NoRedirect=1","Repeating Crossbow","Guns & Gears pg. 64","legacy","0","2026-09-12"
"Armes étendues","","","Repeating Hand Crossbow","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=549&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","10 gp","1000","https://2e.aonprd.com/Weapons.aspx?ID=549&NoRedirect=1","Repeating Hand Crossbow","Guns & Gears pg. 64","legacy","0","2026-09-12"
"Armes étendues","","","Repeating Heavy Crossbow","","","","","","","","","","","","https://2e.aonprd.com/Weapons.aspx?ID=178&NoRedirect=1","Guns & Gears (Remastered)","Armes à feu et technologiques","","Souvent Uncommon","Arme de base non magique","Armes à feu : généralement Uncommon; catégorie Simple/Martial/Advanced selon l'arme.","","","","","","","","","20 gp","2000","https://2e.aonprd.com/Weapons.aspx?ID=178&NoRedirect=1","Repeating Heavy Crossbow","Guns & Gears pg. 64","legacy","1","2026-09-12"
